,Fp1,FT9,CP1,P7,F8,Fp2,CP3,PO4
Fp1,0.5329949238578681,0.0,0.0,0.0,0.0,0.467005076142132,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.47761194029850745,0.0,0.0,0.0,0.0,0.5223880597014925,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.5194805194805194,0.4805194805194805
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
