,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.037037037037037035,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.7555555555555555,0.24444444444444444,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.5116279069767442,0.4883720930232558,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
