,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.561038961038961,0.0,0.0,0.0,0.0,0.0,0.43896103896103894,0.0
Fz,0.0,0.3073394495412844,0.2408256880733945,0.28440366972477066,0.16743119266055045,0.0,0.0,0.0
F7,0.0,0.2051792828685259,0.33665338645418325,0.3187250996015936,0.1394422310756972,0.0,0.0,0.0
FT9,0.0,0.22803738317757008,0.30280373831775703,0.33271028037383177,0.13644859813084112,0.0,0.0,0.0
TP10,0.0,0.25259515570934254,0.2491349480968858,0.25259515570934254,0.24567474048442905,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5059523809523809,0.0,0.0,0.0,0.0,0.0,0.49404761904761907,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
