,Fp1,FT9,CP1,P7,F8,Fp2,CP3,PO4
Fp1,0.4748201438848921,0.0,0.0,0.0,0.09352517985611511,0.4316546762589928,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.05581395348837209,0.0,0.0,0.0,0.6232558139534884,0.3209302325581395,0.0,0.0
Fp2,0.24497991967871485,0.0,0.0,0.0,0.28112449799196787,0.4738955823293173,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
