,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.6911764705882353,0.0,0.0,0.0,0.0,0.0,0.3088235294117647,0.0
Fz,0.0,0.6875,0.0,0.0,0.0,0.0,0.3125,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.21,0.3,0.0,0.0,0.0,0.0,0.49,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
