,Fp1,FT9,CP1,P7,F8,Fp2,CP3,PO4
Fp1,0.47353856796956073,0.0,0.0,0.03528190937391906,0.07263922518159806,0.38619854721549635,0.023348322379799377,0.008993427879626427
FT9,0.0,0.6040244340639598,0.07150556952928494,0.09773625583902264,0.08767517067912325,0.0,0.004311893639956881,0.13474667624865252
CP1,0.0,0.11569767441860465,0.39767441860465114,0.03837209302325582,0.12848837209302325,0.0,0.0,0.31976744186046513
P7,0.07678507355579477,0.09939002511661285,0.023681377825618945,0.4406171510584858,0.14101184068891282,0.11051309651955507,0.06063867958378184,0.04736275565123789
F8,0.11586356253383866,0.06524093123984841,0.05928532755820249,0.10720086626962642,0.38115863562533836,0.17271250676773145,0.020844612885760692,0.07769355711965349
Fp2,0.3682696916440326,0.0,0.0,0.048090749320977795,0.10049528678702668,0.44799488736219845,0.02476433935133408,0.01038504553443042
CP3,0.112141652613828,0.011804384485666104,0.0,0.1433389544688027,0.06408094435075885,0.12900505902192244,0.49831365935919053,0.04131534569983136
PO4,0.019525267993874426,0.14663093415007658,0.21094946401225115,0.0501531393568147,0.11064318529862174,0.02526799387442573,0.01914241960183767,0.417687595712098
