,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.5581267217630854,0.007162534435261708,0.0,0.0,0.013223140495867768,0.05895316804407714,0.325068870523416,0.03746556473829201
Fz,0.006160164271047228,0.5005133470225873,0.20277207392197125,0.09548254620123203,0.07854209445585215,0.03593429158110883,0.04568788501026694,0.03490759753593429
F7,0.0,0.12685603615235636,0.4102646868947708,0.2685603615235636,0.14783731439638476,0.0,0.0,0.046481601032924466
FT9,0.0,0.06935544666415379,0.31436110064078404,0.4104787033546928,0.16057293629852998,0.010554089709762533,0.0,0.034677723332076894
TP10,0.012493492972410203,0.07964601769911504,0.2394586153045289,0.2217595002602811,0.42061426340447683,0.012493492972410203,0.012493492972410203,0.001041124414367517
F8,0.06425948592411261,0.0397796817625459,0.0,0.017747858017135864,0.014687882496940025,0.4118727050183599,0.23623011015911874,0.21542227662178703
Fp2,0.26264848218213815,0.03739551253849538,0.0,0.0,0.010558732952045754,0.16849978002639684,0.42102947646282446,0.09986801583809943
F6,0.03826384922901199,0.036550542547115934,0.08109651627641348,0.051970302684180465,0.0017133066818960593,0.20388349514563106,0.1307824100513992,0.4557395773843518
