,Fp1,FT9,CP1,P7,F8,Fp2,CP3,PO4
Fp1,0.7058823529411765,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.5148148148148148,0.40370370370370373,0.08148148148148149,0.0,0.0
F8,0.0,0.0,0.0,0.40569395017793597,0.5160142348754448,0.07829181494661921,0.0,0.0
Fp2,0.3149171270718232,0.0,0.0,0.1270718232044199,0.1270718232044199,0.430939226519337,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
