,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.5109489051094891,0.48905109489051096,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5037593984962406,0.49624060150375937,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
