,Fp1,FT9,CP1,P7,F8,Fp2,CP3,PO4
Fp1,0.39759036144578314,0.0,0.0,0.0,0.2457831325301205,0.3566265060240964,0.0,0.0
FT9,0.0,0.9090909090909091,0.0,0.07792207792207792,0.0,0.0,0.0,0.012987012987012988
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142
F8,0.33876221498371334,0.0,0.0,0.0,0.3322475570032573,0.3289902280130293,0.0,0.0
Fp2,0.36633663366336633,0.0,0.0,0.0,0.2400990099009901,0.3935643564356436,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
