,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.2784090909090909,0.0,0.0,0.0,0.0,0.2897727272727273,0.2897727272727273,0.14204545454545456
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.33658536585365856,0.33170731707317075,0.33170731707317075,0.0,0.0,0.0
FT9,0.0,0.0,0.33816425120772947,0.33816425120772947,0.32367149758454106,0.0,0.0,0.0
TP10,0.0,0.0,0.3316582914572864,0.32663316582914576,0.3417085427135678,0.0,0.0,0.0
F8,0.20242914979757085,0.0,0.0,0.0,0.0,0.3765182186234818,0.31983805668016196,0.10121457489878542
Fp2,0.21645021645021645,0.0,0.0,0.0,0.0,0.33766233766233766,0.33766233766233766,0.10822510822510822
F6,0.2549019607843137,0.0,0.0,0.0,0.0,0.2549019607843137,0.2549019607843137,0.23529411764705882
