,C3,TP9,O1,Fp2,AF7,FT7,PO3,AF8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4774193548387097,0.0,0.0,0.22580645161290322,0.0,0.0,0.2967741935483871
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3772893772893773,0.0,0.0,0.5531135531135531,0.0,0.0,0.0695970695970696
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.4375,0.0,0.0,0.065625,0.0,0.0,0.496875
