,C3,TP9,O1,TP10,Fp2,AF7,FT7,AF8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4885844748858447,0.4394977168949772,0.0,0.07191780821917808
AF7,0.0,0.0,0.0,0.0,0.46329723225030084,0.4608904933814681,0.0,0.07581227436823104
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.1571072319201995,0.1571072319201995,0.0,0.685785536159601
