,C3,TP9,O1,TP10,Fp2,AF7,FT7,AF8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.8525641025641025,0.0,0.019230769230769232,0.1282051282051282,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.323943661971831,0.0,0.676056338028169,0.0,0.0
FT7,0.0,0.0,0.0,0.3909348441926346,0.0,0.0,0.6090651558073654,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
