,T8,FT10,Fp2,AF7,FT7,P1,FT8,AF8
T8,0.5194805194805194,0.0,0.0,0.0,0.4805194805194805,0.0,0.0,0.0
FT10,0.0,0.3717948717948718,0.2857142857142857,0.056776556776556776,0.0,0.0,0.0,0.2857142857142857
Fp2,0.0,0.3369330453563715,0.3347732181425486,0.0,0.0,0.0,0.0,0.3282937365010799
AF7,0.0,0.3020833333333333,0.0,0.6979166666666666,0.0,0.0,0.0,0.0
FT7,0.23333333333333334,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.30095238095238097,0.29333333333333333,0.0,0.0,0.0,0.0,0.4057142857142857
