,T8,FT10,Fp2,AF7,FT7,P1,FT8,AF8
T8,0.6389891696750902,0.0,0.0,0.0,0.36101083032490977,0.0,0.0,0.0
FT10,0.0,0.609271523178808,0.0,0.39072847682119205,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.4251497005988024,0.2894211576846307,0.0,0.0,0.0,0.28542914171656686
AF7,0.0,0.10017574692442882,0.2530755711775044,0.5166959578207382,0.0,0.0,0.0,0.13005272407732865
FT7,0.5025125628140703,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.27102803738317754,0.14205607476635515,0.0,0.0,0.0,0.5869158878504673
