,T8,FT10,Fp2,AF7,FT7,P1,FT8,AF8
T8,0.6407216494845361,0.0,0.0,0.0,0.21597938144329898,0.14278350515463917,0.0,0.0005154639175257732
FT10,0.0,0.505166475315729,0.1377726750861079,0.15690776884806737,0.0,0.0,0.0,0.20015308075009566
Fp2,0.0,0.1668219944082013,0.5041938490214353,0.11742777260018639,0.0,0.0,0.0,0.21155638397017706
AF7,0.0,0.16474464579901152,0.10255354200988467,0.5325370675453048,0.0,0.0,0.08031301482701812,0.1198517298187809
FT7,0.19262672811059908,0.0,0.0,0.0,0.5138248847926268,0.2622119815668203,0.03133640552995392,0.0
P1,0.16766826923076922,0.0,0.0,0.0,0.3407451923076923,0.49038461538461536,0.001201923076923077,0.0
FT8,0.0,0.0,0.0,0.11078199052132702,0.041469194312796206,0.002369668246445498,0.8453791469194313,0.0
AF8,0.0,0.20115163147792706,0.17543186180422266,0.11362763915547025,0.0,0.0,0.0,0.5097888675623801
