,caudalmiddlefrontal-lh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.36507936507936506,0.031746031746031744,0.1349206349206349,0.007936507936507936,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.031746031746031744
inferiorparietal-rh,0.028985507246376812,0.41304347826086957,0.021739130434782608,0.0,0.09420289855072464,0.021739130434782608,0.2391304347826087,0.18115942028985507
rostralmiddlefrontal-lh,0.10614525139664804,0.0111731843575419,0.329608938547486,0.22346368715083798,0.0893854748603352,0.21787709497206703,0.0,0.0223463687150838
rostralmiddlefrontal-rh,0.013157894736842105,0.0,0.2565789473684211,0.42105263157894735,0.013157894736842105,0.21710526315789475,0.06578947368421052,0.013157894736842105
superiorfrontal-lh,0.22560975609756098,0.08536585365853659,0.0975609756097561,0.006097560975609756,0.3597560975609756,0.12804878048780488,0.07317073170731707,0.024390243902439025
superiorfrontal-rh,0.06779661016949153,0.011299435028248588,0.1977401129943503,0.1864406779661017,0.12994350282485875,0.4067796610169492,0.0,0.0
superiortemporal-rh,0.030303030303030304,0.25757575757575757,0.0,0.06818181818181818,0.07575757575757576,0.0,0.5,0.06818181818181818
supramarginal-lh,0.045871559633027525,0.22935779816513763,0.045871559633027525,0.009174311926605505,0.045871559633027525,0.0,0.09174311926605505,0.5321100917431193
