,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.2532027128862095,0.04220045214770158,0.0,0.05576488319517709,0.17181612660135645,0.2373775433308214,0.18990203466465713,0.04973624717407687
frontalpole-rh,0.03994082840236687,0.29363905325443784,0.0,0.29511834319526625,0.04807692307692308,0.027366863905325445,0.020710059171597635,0.27514792899408286
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.044859813084112146,0.2485981308411215,0.0,0.29595015576323985,0.06105919003115265,0.03426791277258567,0.052336448598130844,0.26292834890965733
paracentral-lh,0.18326693227091634,0.05179282868525897,0.0,0.07808764940239044,0.23107569721115537,0.1888446215139442,0.18804780876494023,0.07888446215139443
rostralanteriorcingulate-lh,0.23525073746312683,0.028761061946902654,0.0,0.0420353982300885,0.1747787610619469,0.26474926253687314,0.2182890855457227,0.036135693215339236
rostralanteriorcingulate-rh,0.18618181818181817,0.020363636363636365,0.0,0.05963636363636363,0.17163636363636364,0.21818181818181817,0.2727272727272727,0.07127272727272728
temporalpole-rh,0.041504539559014265,0.23994811932555124,0.0,0.2710765239948119,0.06420233463035019,0.031776913099870296,0.0648508430609598,0.28664072632944226
