,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2545454545454545,0.15435992578849722,0.09499072356215213,0.06419294990723562,0.08200371057513915,0.04897959183673469,0.1417439703153989,0.15918367346938775
frontalpole-rh,0.1159502262443439,0.19004524886877827,0.09332579185520362,0.1159502262443439,0.13263574660633484,0.0582579185520362,0.18240950226244343,0.11142533936651584
insula-lh,0.08015267175572519,0.10432569974554708,0.22582697201017812,0.1475826972010178,0.13963104325699746,0.09860050890585242,0.1319974554707379,0.07188295165394402
insula-rh,0.038470293648987026,0.09241975870703392,0.10516731163214205,0.27361711814249945,0.17869337582517641,0.12542681538811745,0.13794673343956293,0.048258593216480766
medialorbitofrontal-lh,0.049596309111880045,0.1063437139561707,0.10034602076124567,0.18016147635524798,0.22606689734717417,0.13379469434832755,0.15132641291810842,0.052364475201845444
medialorbitofrontal-rh,0.043449637919684,0.06649111257406189,0.10006583278472679,0.1793943383805135,0.1889400921658986,0.26234364713627384,0.1043449637919684,0.05497037524687294
rostralanteriorcingulate-lh,0.08834586466165413,0.15014097744360902,0.09797932330827068,0.143796992481203,0.15648496240601503,0.07589285714285714,0.20206766917293234,0.08529135338345864
rostralanteriorcingulate-rh,0.16795965865011636,0.15438324282389448,0.08844065166795965,0.08301008533747091,0.0899922420480993,0.0647788983708301,0.14235841737781227,0.2090768037238169
