,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.24416135881104034,0.09681528662420383,0.07600849256900212,0.14437367303609341,0.18471337579617833,0.05987261146496815,0.10743099787685775,0.08662420382165605
frontalpole-rh,0.1111111111111111,0.2909356725146199,0.10916179337231968,0.14814814814814814,0.11306042884990253,0.09649122807017543,0.08528265107212475,0.04580896686159844
isthmuscingulate-rh,0.061931420573827854,0.07837648705388384,0.3663400979706088,0.0934219734079776,0.07837648705388384,0.3089573128061582,0.0034989503149055285,0.009097270818754374
medialorbitofrontal-lh,0.12555720653789004,0.11367013372956909,0.09918276374442793,0.3450965824665676,0.16679049034175333,0.09323922734026746,0.03789004457652303,0.018573551263001486
medialorbitofrontal-rh,0.17234548335974642,0.09270998415213946,0.08874801901743265,0.1770998415213946,0.2436608557844691,0.07646592709984153,0.07131537242472266,0.07765451664025357
pericalcarine-lh,0.04752136752136752,0.06700854700854701,0.3005128205128205,0.08581196581196582,0.0652991452991453,0.4338461538461538,0.0,0.0
rostralanteriorcingulate-lh,0.14893617021276595,0.09948246118458884,0.006900517538815411,0.058654399079930995,0.1046578493387004,0.0,0.41345600920069003,0.16791259344450835
rostralanteriorcingulate-rh,0.13978494623655913,0.06317204301075269,0.01881720430107527,0.03494623655913978,0.13306451612903225,0.0,0.19623655913978494,0.41397849462365593
