,Fp1,F7,TP9,FT10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3592233009708738,0.10032362459546926,0.1779935275080906,0.0,0.0,0.36245954692556637
FT10,0.0,0.0,0.33695652173913043,0.32608695652173914,0.0,0.0,0.0,0.33695652173913043
F8,0.0,0.0,0.20229007633587787,0.0,0.40076335877862596,0.0,0.0,0.3969465648854962
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.26987951807228916,0.0746987951807229,0.25542168674698795,0.0,0.0,0.4
