,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.28703703703703703,0.1111111111111111,0.0,0.10185185185185185,0.1111111111111111,0.17592592592592593,0.12037037037037036,0.09259259259259259
parsopercularis-lh,0.09322033898305085,0.2711864406779661,0.1016949152542373,0.06779661016949153,0.17796610169491525,0.06779661016949153,0.06779661016949153,0.15254237288135594
parstriangularis-rh,0.0,0.13846153846153847,0.3076923076923077,0.0,0.2923076923076923,0.0,0.0,0.26153846153846155
postcentral-lh,0.16666666666666666,0.10256410256410256,0.0,0.15384615384615385,0.14102564102564102,0.15384615384615385,0.15384615384615385,0.1282051282051282
precentral-rh,0.07746478873239436,0.1267605633802817,0.14788732394366197,0.07746478873239436,0.21830985915492956,0.07746478873239436,0.07746478873239436,0.19718309859154928
rostralmiddlefrontal-rh,0.21153846153846154,0.07692307692307693,0.0,0.10576923076923077,0.09615384615384616,0.25961538461538464,0.16346153846153846,0.08653846153846154
superiorparietal-rh,0.17346938775510204,0.08163265306122448,0.0,0.12244897959183673,0.11224489795918367,0.1836734693877551,0.22448979591836735,0.10204081632653061
superiortemporal-rh,0.0763888888888889,0.11805555555555555,0.13194444444444445,0.08333333333333333,0.20833333333333334,0.0763888888888889,0.08333333333333333,0.2222222222222222
