,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.14814814814814814
precentral-rh,0.0,0.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.14814814814814814
rostralmiddlefrontal-lh,0.0,0.0,0.16326530612244897,0.16326530612244897,0.1836734693877551,0.16326530612244897,0.1836734693877551,0.14285714285714285
rostralmiddlefrontal-rh,0.0,0.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.14814814814814814
superiortemporal-lh,0.0,0.0,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.18604651162790697,0.13953488372093023
superiortemporal-rh,0.0,0.0,0.17857142857142858,0.17857142857142858,0.16071428571428573,0.17857142857142858,0.14285714285714285,0.16071428571428573
