,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2777777777777778,0.08024691358024691,0.030864197530864196,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.037037037037037035,0.18518518518518517
parsopercularis-lh,0.09740259740259741,0.2922077922077922,0.07792207792207792,0.11038961038961038,0.11038961038961038,0.11688311688311688,0.07792207792207792,0.11688311688311688
parstriangularis-rh,0.031578947368421054,0.11578947368421053,0.29473684210526313,0.06315789473684211,0.24210526315789474,0.0,0.25263157894736843,0.0
postcentral-rh,0.15602836879432624,0.10638297872340426,0.028368794326241134,0.2127659574468085,0.0851063829787234,0.16312056737588654,0.0425531914893617,0.20567375886524822
precentral-rh,0.10526315789473684,0.09210526315789473,0.16447368421052633,0.09210526315789473,0.23026315789473684,0.06578947368421052,0.17763157894736842,0.07236842105263158
rostralmiddlefrontal-rh,0.21621621621621623,0.10810810810810811,0.0,0.14864864864864866,0.06756756756756757,0.23648648648648649,0.0,0.22297297297297297
superiortemporal-rh,0.03636363636363636,0.10909090909090909,0.23636363636363636,0.07272727272727272,0.22727272727272727,0.00909090909090909,0.2909090909090909,0.01818181818181818
supramarginal-lh,0.189873417721519,0.10126582278481013,0.0,0.15822784810126583,0.06329113924050633,0.2088607594936709,0.0,0.27848101265822783
