,F3,FT9,TP10,FT10,AF7,AF3,CPz,AF8
F3,0.30434782608695654,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0,0.0,0.0
FT9,0.14893617021276595,0.46808510638297873,0.0425531914893617,0.3404255319148936,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3
FT10,0.07692307692307693,0.18681318681318682,0.0,0.7362637362637363,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.5652173913043478
