,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.002328166997518054,0.004600566183616286,-0.010583072266787893,0.006226248533557594,0.00884076156257428,-0.00796982441319002,0.002225095238081511,-0.011739758893438503,0.0026502222048407405,0.022033854684898133,0.007164704411621842,0.007815473012094726,0.012433983867315833,9.700612412165237e-05,0.009285666904551676,-0.0018431644029475464,-0.0058600162832880874,-0.0013491494353778345,0.014388071323991981,0.003046586449420352,0.00035329623198410154,-4.4797619497179315e-05,-0.0027010614373347234,-0.0003147203928693179,-0.00279933273687519,0.004624604516573751,0.0020903660671368705,0.011472754831712931,0.0,0.00026336468053664037,-0.009261420378170862,-0.010452370837841122,-0.0018956051233134453,-0.01919382814119755,0.014750688215390637,-0.01617339799244527,0.028426693990612144,-0.002632974180460201,-0.009321271983664055,-0.0013443209494440073,-0.013850884247115086,-0.016543890200454072,-0.013367222898637315,0.006165700280840116,-0.01901050582449929,0.01790941084560257,0.006374145938529065,0.00020235199633630852,-0.010477958610314666,-0.0029491919644897627,-0.0014807797272903163,0.004541851634512154,3.2430129406305075e-05,0.00026721225514891866,0.004122482016652463,-0.005305685278742329,0.0047674412198699685,-0.004552849852472542,0.004192867408623185,-0.006205901630144894,0.003505408721004702,-0.003318186781338323
Fz,0.004794530859919563,0.0008283784068385466,-0.00875270456811973,-0.004572990746854692,-0.0016235522317798838,0.004487932360919919,-0.00042809440353061903,0.0050184483424575484,0.004485497834554887,-0.002720544810634419,-0.0012153466404830233,-0.004274806814036746,-0.0011363754635372574,-0.011841175436626362,-0.0037214905910834054,-0.0003207787666533327,-0.014667555163406886,0.007760691338185428,-0.004051160826735359,-0.008481096803889664,-0.006329011220260472,-0.0003376900620488607,0.0025231124028878282,-0.0013201205818229363,0.0029635777012124304,0.0016045761436639053,-0.0010743155819870238,-0.009285967652775052,6.601621016251967e-05,-0.0031419518578109148,0.0026913447834770385,-0.005955648113044786,-0.007891334131575767,0.0022559217947111165,-0.00990145092645097,-0.007132903257371806,0.0025677430047095495,0.009371017107945467,0.008694765341246033,-0.00414102217774392,0.006588766074029539,0.005402076470230697,0.007846283783829039,0.003018119665322892,0.00233180828564631,0.005480652907391671,-0.0017861171493050894,-0.0057812963727148624,0.011182747689440236,0.00529686670758993,0.010504620462224824,0.0058615750135631965,0.008941549152856002,-0.0008425676052565972,-0.0015956025116331558,0.011253929453709628,0.0016692188022675788,-0.0042502954381693145,0.004640503753124251,-0.005961792478925712,-0.0031013847537738164,-0.002494126714075129
F3,-0.00428135690535319,-0.009083527482996873,-0.006061154272331226,0.0019703141878338395,-0.007102323435412587,0.0018799434595113502,0.00858120453003702,0.0020479623304073998,7.169921304875718e-06,0.002481352495913503,0.002928381610167778,-0.007614979000353076,-0.008529828762317386,0.0039993003741866755,0.0024845151865892645,-0.011171886561730293,0.007487203325064255,-0.013921215795159802,-0.006743733257212132,0.002306594641987899,0.0035340405895610064,-0.0023723919819901886,0.0026821845921526605,-0.00025001602273087495,-0.011960146966991284,4.0971332693111664e-05,-0.005728152911720397,-0.011917702023529118,0.009899722099794199,0.002964042990778796,-0.0033826351321755294,-0.010945968409222712,0.007309381846733078,0.018334202053712133,-0.0018864397301789453,-0.003133733604984274,0.006859405510940704,0.001250042963803051,-0.0020229035173632785,-0.003686515962664519,0.0032514812970732884,0.001355868030274909,0.0012378503825996312,0.0036367029653571054,0.0015269777688008326,0.000794513963566626,0.008138712650957369,0.004027549121130861,-0.008149845223069774,0.005270664875990996,-0.0009289023123905142,0.004675051216394856,0.0042737733823702785,0.008930764817709817,-0.009272409710394572,0.006985365796828324,0.008074730700356279,0.0006012381470860764,0.000245208831969989,-0.004308302930844398,0.004410380815646384,-0.0020286988941692896
FT9,0.004432082468411807,-0.007598429177887753,-0.002660504051132261,-0.0011458615872971326,-0.00446125122289219,0.005785575404805857,0.0030077063222052145,0.010425351950818843,-0.00038283206149200034,-0.00736068814674656,-0.0001134758642043314,-0.009425773235453449,-0.007290432221976605,-0.0090739917835696,-0.0029540734510638614,-0.002886765765994075,-0.006119792875497217,0.0008209906637403411,-0.011156139025434905,0.0029594053739258677,-0.004732489275307627,0.0020111385750442422,0.0034567796841946004,8.079431348544976e-05,-0.0026153395280658614,-0.0032692214564605214,-0.009946419820802228,-0.012878726480888256,-0.004236055892602779,-0.009715516196625255,0.005880295446236779,-0.0013583230312219849,-0.005909276015204384,0.007455282731168966,-0.009566535999010396,-0.002358779945647007,9.54100549777695e-05,0.004128978335832855,0.008715749295747085,0.001139651465375497,0.009352631799487584,0.006927798738855968,0.008627615747263343,0.0002797691289946457,0.006821285738624373,0.008306132162936537,0.00158828572783507,-0.008375823531168163,0.007406542683359808,0.00797668205856885,0.0010481933061660363,0.0032404290730056913,0.0062239849210712316,0.00579617652202561,-0.009796686881136258,0.014229961191128985,0.011696670546633748,0.002267447243446064,0.0009000285791065411,-0.0034777937331213274,0.0026885436925359885,-0.004906372689113267
FC5,0.005888140176370969,-0.005651282102418546,-0.011015564826992758,-0.0056284459606042204,-0.0006825628442319182,0.010078427829715445,0.005763897734846552,0.007478771156036175,0.0015964462233164032,-0.0018402836931120537,-0.002564196928948494,-0.009283495792856047,-0.008316166241808434,-0.010892788150550566,-0.000793935243039362,-0.007348737379199418,-0.001361824498598594,-0.0010005014516600817,-0.007214306307115975,0.0011682313224622327,-0.002086905564833045,0.0077360782161232135,0.007329356911901407,-0.003339148950935471,-0.0038741881489053054,-0.006463358257341338,-0.004950205008396432,-0.012961405675261063,-0.0005414742193283213,-0.009542169306463911,0.007630521060966965,-0.008350283441357248,-0.004427118140752065,0.004803972412432625,0.0025819405945863017,-0.008660766325268033,-0.0011371688729781386,0.005269784095690781,0.009299598978627671,-0.0026718157185554037,0.007641007626210202,0.005629168728078891,0.007750664141928919,0.004289235072358283,0.005652402116138842,0.011544443029949468,0.005109486040067149,-0.012493830292236462,0.0076665766750661744,0.006296128622552193,0.002670898006163897,0.004204277709781747,4.6542179342450724e-05,0.00831524852941693,-0.011273169821764014,0.006872764651927075,0.007853412986820974,0.0014901938872303108,0.000351011196479227,-0.004306875748228706,0.0024272830678299107,-0.0017619360666779587
FC1,-0.004272999207222298,5.112782970560781e-05,0.00031929776274586437,0.005239176558095238,0.010232323547861737,-0.008430821913760309,-0.0016089453017156582,-0.001817205217980098,0.007754873809883631,-0.003979963577816744,0.004245344014021781,-0.001744860664464225,-0.0015011241570932498,-0.002138343508298837,0.0007312010793258938,0.005138280187396101,-0.013802688689958063,0.012291875590467417,0.0015011157143062174,-0.005897604190324061,-0.002815186547600856,0.0051014156021015784,-0.014525612460878239,0.004108503321814557,0.012401535574105298,0.005006040814121069,0.006225645303319788,-0.004797789340643661,0.005743702314083497,0.0007906433657001643,-0.006286475583882047,-0.0066942385577018065,-0.004027420483721039,-0.003440422206893873,-0.00594644402474412,-0.0106672824272675,-0.007408403781355455,0.012881636347211305,0.002989796891872381,-0.002788460060973808,-0.00023407627044948198,-0.00701078566043279,9.720349565153774e-05,0.005481072537893341,-0.0018877058668082813,0.001536588928297944,-0.005365901102881269,0.005201859439415826,0.0025096944302089655,0.0022747130929897004,0.0028792115787758463,-0.005707320656207181,0.0077544094565968995,-0.007619888842265943,0.00046627824217796896,0.005980059825588906,-0.0068896012724968606,-0.000974491807541604,0.004776126837678134,0.002277019662406718,0.0012089969715722917,0.0050852932559861475
C3,0.0023132225337907965,-0.0030467556745603155,0.0053929822735168526,0.0037941656684526235,0.0071940656001067815,-0.0015087196355192227,-0.0014729295622434094,0.001679415819688541,-0.012483897189715628,8.696650952314325e-05,0.004924803741558237,-0.007275644983038912,-0.008309978353983352,-0.004956771918253963,0.0007847906245255099,-0.004647801086112598,-0.005992113317587321,0.001001250791004691,-0.0012182934864523407,0.008595470735960767,0.005660274424331577,3.7195741004074356e-05,-0.0006331431376251292,-0.006200587771729186,-0.009676629305031544,-0.0103422193062004,-0.0013621933380720801,-0.0014330820480654774,-0.004578928432897034,-0.007502664120255255,0.0020101149823538045,0.0030549541366078556,-0.003275233666932477,0.002722238917164761,0.003269902260503662,0.003979293374632104,-0.009622162846479682,0.004622704218510161,0.0035359204457916914,-0.0018457860930833174,0.004506846804885594,0.006558083266944025,0.007170718852144398,0.0005060378494398179,0.003757129489731217,0.0061893398971684405,0.004832797090090511,-0.004011818752949845,0.003619596933010307,0.0066517083358502375,0.0016117639445721137,-0.004189571135841575,-0.0033853341747077832,0.00768872134004964,-0.002438311765198275,0.003077796870375781,-0.007787280176045318,0.008981697572994364,-0.011789203534735126,0.01091389297397881,0.0016021598147963109,-0.0013409690217426398
T7,-0.011290774386706726,0.0031238148939044755,-0.004053056644359804,0.012475504492317236,0.009640891288173544,-0.0056080688041388466,0.0005260026189840578,-0.007354479079139227,0.004949998337431626,0.01324861504050752,-0.00760596714114033,0.0036401298910586025,0.0022964078089513923,-0.002727881687055917,0.01999780425311784,-0.0009467896574648204,-0.0018707581386725597,0.00962465399902377,-0.002256589664262923,-0.014459680694547254,-0.017818055121596368,0.0059203688504351395,-0.0031100585393455497,0.00751805992913431,-0.005608000364563926,0.009701289213040464,0.001767130356307411,0.0025281065678643775,0.009328454362727414,-0.0018350087267130898,-0.01868817534525704,-0.013639719835345468,0.000862639778121909,-0.007268399203783568,0.0029947446995628076,-0.013339762866386001,0.0005176256150138496,0.0023902453101242328,-0.006939174050609553,-0.003468000938156005,-0.004068397375078126,-0.007522884919166171,-0.007944017577500281,0.01609901725458526,-0.009751102957646002,0.003953531814511108,-0.007261435477035455,0.010409796224484996,0.004314749046981484,-0.006840751097917073,0.003256608201121792,-0.004647385912965263,0.015066835539492725,0.004650007148684699,0.003165148975177421,-0.0035581153264531984,0.0017480322929259787,-0.000669619644974976,0.010139589938743261,0.0026789987206692917,0.0012284766818993903,0.0023888320329021346
TP9,0.0025555351472398473,0.004602640612844371,-0.0018903940376653154,0.0009518422878645981,0.004048712791901643,0.011260753711544324,-0.010168115094402016,0.00542322527052054,0.00145603419214399,-0.008227588002614517,-0.003004261008663925,-0.007234172082877487,-0.007136690870229652,0.00406432695410364,0.0040686929994587055,0.003029305335494399,-0.009829667645231455,-0.009905222430104634,-0.007208417348667208,0.003008454385558618,-0.002960709089574118,-0.004629073687434676,0.002470409596277607,-0.0045066764159555,0.004514493363825662,-1.934626763827607e-05,-0.0006975855132779901,-0.005598949962638737,-0.0004607164526506044,-0.008710563886499063,0.004882158783183061,-0.0016847853684417119,-0.008662914791513907,0.009233122781577206,-0.006766778294195155,-0.0021324678190266996,-0.006845623646584524,0.011280765986101168,0.0077093507524301965,-0.005526115939362525,0.01311367129323255,0.009278857723344545,0.013692515173006618,-0.00577907276711178,0.011136980025766772,-0.005338272388018671,-0.0032561744255740887,0.0025777945784737875,0.0012677935033412859,0.001980551640901185,0.0042127157622530356,0.005221444907732561,-0.0025417710042560937,0.0035060010208060703,-0.00892580745581129,0.0026223899084026874,-5.389722655824332e-05,0.003314297096026806,-0.0009404659030185294,-0.0034952265088790055,0.004106739261355012,-0.006454053512235092
CP5,0.023467623002496503,-0.005486780102035217,0.0018547838032463883,-0.00824630403699911,0.0005432497116216392,-0.0039137687412076246,0.0016619898154392014,0.014930120136319638,-0.010987886009522005,0.007924334014263373,-0.000515515683624998,0.003917950345966002,0.008814927794012863,-0.007057983384368098,0.0006079376135720467,0.0011990167574340137,-0.009835987642223657,-0.005583363321251937,-0.011210222103820545,0.008270594589660311,-0.0007452770890450898,-0.005420463575073654,-0.00876635346052003,0.004488009730848216,-0.003292250223436516,-0.007088243304793683,-0.009980765972477388,0.011905323321679918,-0.00878610350145574,-0.007962723516085601,0.019907733144950063,0.01061008902382587,-0.01583539185665825,0.009410533905941184,0.011058929273522186,0.017520761413681724,0.001440198853420907,0.0020439616340641453,-0.0012243772591669913,0.0024078120367645346,-0.0068796811118368995,-0.006820065310233088,-0.0024864465217106883,-0.0020481161515042458,-0.005967149990201162,0.0020934332349747675,-0.007513524359422168,-0.010552095075403644,0.010758497054728165,0.0070217540961781295,0.0003915844306970305,-0.0031838874066858792,-0.012210089511397598,0.0023541791465842427,-0.0015315102033187644,-0.0042609536713406285,0.005840499847701554,0.004461552192725185,0.0005046536689975768,0.004140645347231657,-6.993945578056236e-05,-0.006089459389947543
