,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.42771084337349397,0.1144578313253012,0.3373493975903614,0.0,0.0,0.0,0.0,0.12048192771084337
inferiorparietal-rh,0.11242603550295859,0.22485207100591717,0.11834319526627218,0.11834319526627218,0.0,0.10059171597633136,0.08875739644970414,0.23668639053254437
postcentral-rh,0.34782608695652173,0.11801242236024845,0.40372670807453415,0.0,0.0,0.0,0.0,0.13043478260869565
precentral-lh,0.0,0.16666666666666666,0.0,0.3508771929824561,0.0,0.14912280701754385,0.13157894736842105,0.20175438596491227
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.4594594594594595,0.0,0.47297297297297297,0.06756756756756757
superiorfrontal-rh,0.0,0.20930232558139536,0.0,0.20930232558139536,0.0,0.19767441860465115,0.1744186046511628,0.20930232558139536
superiortemporal-lh,0.0,0.0963855421686747,0.0,0.0963855421686747,0.20481927710843373,0.0963855421686747,0.3373493975903614,0.1686746987951807
supramarginal-lh,0.08796296296296297,0.17592592592592593,0.10185185185185185,0.1111111111111111,0.018518518518518517,0.0787037037037037,0.12037037037037036,0.3055555555555556
