,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.5094339622641509,0.0,0.0,0.49056603773584906,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.3392857142857143,0.06547619047619048,0.0,0.16666666666666666,0.15476190476190477,0.10714285714285714,0.16666666666666666
precentral-lh,0.0,0.19642857142857142,0.8035714285714286,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.5094339622641509,0.0,0.0,0.49056603773584906,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.1794871794871795,0.11538461538461539,0.20512820512820512
superiorfrontal-rh,0.0,0.1968503937007874,0.0,0.0,0.2125984251968504,0.2204724409448819,0.14173228346456693,0.2283464566929134
superiortemporal-lh,0.0,0.14728682170542637,0.0,0.0,0.14728682170542637,0.14728682170542637,0.4108527131782946,0.14728682170542637
supramarginal-lh,0.0,0.18840579710144928,0.0,0.0,0.2318840579710145,0.2028985507246377,0.13043478260869565,0.2463768115942029
