,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.43119266055045874,0.01834862385321101,0.0,0.4036697247706422,0.0,0.14678899082568808,0.0,0.0
inferiorparietal-rh,0.05263157894736842,0.49122807017543857,0.19298245614035087,0.05263157894736842,0.0,0.05263157894736842,0.0,0.15789473684210525
precentral-lh,0.0,0.12121212121212122,0.48484848484848486,0.0,0.0,0.13131313131313133,0.1717171717171717,0.09090909090909091
rostralmiddlefrontal-rh,0.38596491228070173,0.017543859649122806,0.0,0.45614035087719296,0.0,0.14035087719298245,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.0,0.0
superiorfrontal-rh,0.1276595744680851,0.014184397163120567,0.09929078014184398,0.1276595744680851,0.07092198581560284,0.46099290780141844,0.09929078014184398,0.0
superiortemporal-lh,0.0,0.0,0.1935483870967742,0.0,0.0,0.13978494623655913,0.6021505376344086,0.06451612903225806
supramarginal-lh,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.18604651162790697,0.3488372093023256
