,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.6744186046511628,0.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.27,0.0,0.0,0.29,0.19,0.16,0.09
parsopercularis-lh,0.4027777777777778,0.0,0.5972222222222222,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.23275862068965517,0.0,0.0,0.35344827586206895,0.19827586206896552,0.13793103448275862,0.07758620689655173
superiorfrontal-rh,0.0,0.18181818181818182,0.0,0.0,0.23232323232323232,0.2828282828282828,0.21212121212121213,0.09090909090909091
superiortemporal-lh,0.0,0.17346938775510204,0.0,0.0,0.17346938775510204,0.21428571428571427,0.3469387755102041,0.09183673469387756
supramarginal-lh,0.0,0.20408163265306123,0.0,0.0,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.1836734693877551
