,entorhinal-rh,frontalpole-lh,lateraloccipital-rh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
frontalpole-lh,0.0,0.4186046511627907,0.0,0.11627906976744186,0.2558139534883721,0.20930232558139536,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.5522388059701493,0.1044776119402985,0.0,0.0,0.34328358208955223,0.0
medialorbitofrontal-lh,0.0,0.16091954022988506,0.09195402298850575,0.5747126436781609,0.13793103448275862,0.034482758620689655,0.0,0.0
parsorbitalis-lh,0.0,0.21153846153846154,0.019230769230769232,0.04807692307692308,0.47115384615384615,0.2403846153846154,0.009615384615384616,0.0
parstriangularis-lh,0.0,0.1590909090909091,0.0,0.0,0.25,0.5909090909090909,0.0,0.0
temporalpole-lh,0.0,0.0,0.3877551020408163,0.0,0.0,0.02040816326530612,0.5918367346938775,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
