,cuneus-rh,frontalpole-lh,fusiform-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-rh
cuneus-rh,0.43548387096774194,0.0,0.07526881720430108,0.13978494623655913,0.0913978494623656,0.0,0.10752688172043011,0.15053763440860216
frontalpole-lh,0.0,0.6693548387096774,0.04838709677419355,0.016129032258064516,0.07258064516129033,0.0,0.08870967741935484,0.10483870967741936
fusiform-rh,0.09302325581395349,0.018604651162790697,0.3488372093023256,0.15348837209302327,0.08372093023255814,0.15813953488372093,0.037209302325581395,0.10697674418604651
lateraloccipital-rh,0.18421052631578946,0.0,0.13157894736842105,0.3684210526315789,0.0,0.0,0.19473684210526315,0.12105263157894737
lingual-rh,0.03271028037383177,0.0514018691588785,0.1261682242990654,0.018691588785046728,0.5233644859813084,0.0794392523364486,0.08411214953271028,0.08411214953271028
parahippocampal-rh,0.0,0.0,0.2727272727272727,0.0,0.11570247933884298,0.6115702479338843,0.0,0.0
parsorbitalis-rh,0.07407407407407407,0.037037037037037035,0.021164021164021163,0.18518518518518517,0.06349206349206349,0.0,0.5291005291005291,0.08994708994708994
pericalcarine-rh,0.15319148936170213,0.06382978723404255,0.07659574468085106,0.09361702127659574,0.08085106382978724,0.0,0.09787234042553192,0.4340425531914894
