,caudalmiddlefrontal-rh,inferiorparietal-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh,transversetemporal-rh
caudalmiddlefrontal-rh,0.4444444444444444,0.0,0.1111111111111111,0.015873015873015872,0.0,0.09523809523809523,0.06349206349206349,0.2698412698412698
inferiorparietal-rh,0.0,0.46078431372549017,0.0196078431372549,0.0784313725490196,0.12745098039215685,0.23529411764705882,0.0392156862745098,0.0392156862745098
isthmuscingulate-lh,0.06818181818181818,0.030303030303030304,0.42424242424242425,0.09090909090909091,0.0,0.19696969696969696,0.10606060606060606,0.08333333333333333
isthmuscingulate-rh,0.02654867256637168,0.11504424778761062,0.1415929203539823,0.35398230088495575,0.0,0.18584070796460178,0.1415929203539823,0.035398230088495575
lateraloccipital-rh,0.0,0.08860759493670886,0.0,0.0,0.5822784810126582,0.0759493670886076,0.25316455696202533,0.0
lingual-rh,0.05442176870748299,0.17006802721088435,0.14285714285714285,0.08843537414965986,0.06802721088435375,0.29931972789115646,0.08843537414965986,0.08843537414965986
pericalcarine-rh,0.06451612903225806,0.016129032258064516,0.12903225806451613,0.0967741935483871,0.11290322580645161,0.11290322580645161,0.3790322580645161,0.08870967741935484
transversetemporal-rh,0.2159090909090909,0.045454545454545456,0.10227272727272728,0.022727272727272728,0.0,0.125,0.06818181818181818,0.42045454545454547
