,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.5151515151515151,0.06060606060606061,0.0,0.0,0.0,0.21212121212121213,0.0,0.21212121212121213
precentral-rh,0.0,0.391304347826087,0.17391304347826086,0.10869565217391304,0.043478260869565216,0.0,0.1956521739130435,0.08695652173913043
rostralmiddlefrontal-lh,0.0,0.14285714285714285,0.30357142857142855,0.23214285714285715,0.07142857142857142,0.0,0.17857142857142858,0.07142857142857142
rostralmiddlefrontal-rh,0.0,0.11363636363636363,0.29545454545454547,0.38636363636363635,0.0,0.0,0.11363636363636363,0.09090909090909091
superiortemporal-lh,0.0,0.10714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.17857142857142858,0.14285714285714285,0.0
superiortemporal-rh,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,0.4523809523809524,0.0,0.19047619047619047
supramarginal-lh,0.0,0.20454545454545456,0.1590909090909091,0.06818181818181818,0.09090909090909091,0.0,0.4772727272727273,0.0
supramarginal-rh,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.19444444444444445,0.0,0.3055555555555556
