,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.24705882352941178,0.08235294117647059,0.08235294117647059,0.16470588235294117,0.07058823529411765,0.18823529411764706,0.08235294117647059,0.08235294117647059
parstriangularis-rh,0.05555555555555555,0.17777777777777778,0.14444444444444443,0.06666666666666667,0.07777777777777778,0.13333333333333333,0.16666666666666666,0.17777777777777778
rostralmiddlefrontal-lh,0.061855670103092786,0.14432989690721648,0.17525773195876287,0.12371134020618557,0.041237113402061855,0.15463917525773196,0.15463917525773196,0.14432989690721648
rostralmiddlefrontal-rh,0.16666666666666666,0.08888888888888889,0.13333333333333333,0.25555555555555554,0.0,0.17777777777777778,0.1,0.07777777777777778
superiorparietal-rh,0.10294117647058823,0.10294117647058823,0.08823529411764706,0.0,0.36764705882352944,0.14705882352941177,0.08823529411764706,0.10294117647058823
superiortemporal-lh,0.1282051282051282,0.1111111111111111,0.1282051282051282,0.1282051282051282,0.07692307692307693,0.21367521367521367,0.1111111111111111,0.10256410256410256
superiortemporal-rh,0.058823529411764705,0.13725490196078433,0.12745098039215685,0.06862745098039216,0.0392156862745098,0.10784313725490197,0.28431372549019607,0.17647058823529413
supramarginal-rh,0.05319148936170213,0.1595744680851064,0.13829787234042554,0.06382978723404255,0.06382978723404255,0.1276595744680851,0.20212765957446807,0.19148936170212766
