,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.29850746268656714,0.22388059701492538,0.05970149253731343,0.22388059701492538,0.04477611940298507,0.0,0.05970149253731343,0.08955223880597014
parsopercularis-lh,0.3076923076923077,0.28846153846153844,0.0,0.28846153846153844,0.0,0.0,0.0,0.11538461538461539
precentral-rh,0.05714285714285714,0.0,0.3142857142857143,0.0,0.15714285714285714,0.12857142857142856,0.34285714285714286,0.0
rostralmiddlefrontal-lh,0.3076923076923077,0.28846153846153844,0.0,0.28846153846153844,0.0,0.0,0.0,0.11538461538461539
rostralmiddlefrontal-rh,0.037037037037037035,0.0,0.2037037037037037,0.0,0.35185185185185186,0.2037037037037037,0.2037037037037037,0.0
superiortemporal-lh,0.0,0.0,0.18181818181818182,0.0,0.25,0.36363636363636365,0.20454545454545456,0.0
superiortemporal-rh,0.056338028169014086,0.0,0.30985915492957744,0.0,0.15492957746478872,0.1267605633802817,0.352112676056338,0.0
supramarginal-lh,0.15384615384615385,0.10256410256410256,0.0,0.10256410256410256,0.0,0.0,0.0,0.6410256410256411
