,Fp1,F3,FT10,F8,AF7,PO8,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.625,0.041666666666666664,0.08333333333333333,0.0,0.25,0.0,0.0
FT10,0.0,0.0,0.3902439024390244,0.4146341463414634,0.0,0.1951219512195122,0.0,0.0
F8,0.0,0.04,0.34,0.42,0.0,0.2,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.21153846153846154,0.19230769230769232,0.23076923076923078,0.0,0.36538461538461536,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
