,Fp1,Fz,FC1,C4,F4,Fp2,AF7,F1
Fp1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Fz,0.0,0.43956043956043955,0.07692307692307693,0.16483516483516483,0.16483516483516483,0.0,0.0,0.15384615384615385
FC1,0.0,0.20512820512820512,0.1794871794871795,0.20512820512820512,0.20512820512820512,0.0,0.0,0.20512820512820512
C4,0.0,0.20588235294117646,0.10294117647058823,0.23529411764705882,0.25,0.0,0.0,0.20588235294117646
F4,0.0273972602739726,0.1917808219178082,0.0958904109589041,0.2191780821917808,0.2602739726027397,0.0136986301369863,0.0,0.1917808219178082
Fp2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.2153846153846154,0.1076923076923077,0.23076923076923078,0.23076923076923078,0.0,0.0,0.2153846153846154
