,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-lh
frontalpole-lh,0.2989921612541993,0.13269876819708848,0.0755879059350504,0.05879059350503919,0.031914893617021274,0.09182530795072788,0.11702127659574468,0.19316909294512877
frontalpole-rh,0.14301310043668122,0.32259825327510916,0.06823144104803494,0.0584061135371179,0.08897379912663755,0.12008733624454149,0.0851528384279476,0.11353711790393013
medialorbitofrontal-lh,0.07337128399746995,0.07147375079063883,0.3219481340923466,0.2125237191650854,0.03731815306767868,0.08096141682479444,0.14484503478810878,0.05755850727387729
medialorbitofrontal-rh,0.07018927444794952,0.08280757097791798,0.25946372239747634,0.31545741324921134,0.0,0.07255520504731862,0.1474763406940063,0.052050473186119876
rostralanteriorcingulate-lh,0.05,0.12950819672131147,0.045081967213114756,0.0,0.4778688524590164,0.23934426229508196,0.03278688524590164,0.02540983606557377
rostralanteriorcingulate-rh,0.09096013475575519,0.12633352049410443,0.07074677147669849,0.055025266704098824,0.1510387422796182,0.35036496350364965,0.06232453677709152,0.09320606400898372
rostralmiddlefrontal-lh,0.11916771752837327,0.09583858764186633,0.15699873896595207,0.12484237074401008,0.03026481715006305,0.06998738965952081,0.3266078184110971,0.07629255989911728
temporalpole-lh,0.23754045307443367,0.141747572815534,0.06666666666666667,0.05177993527508091,0.016181229773462782,0.1087378640776699,0.0912621359223301,0.286084142394822
