,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.2368951612903226,0.04284274193548387,0.018649193548387098,0.024193548387096774,0.1466733870967742,0.18901209677419356,0.15826612903225806,0.18346774193548387
frontalpole-lh,0.06504599211563732,0.3751642575558476,0.2542706964520368,0.013797634691195795,0.011826544021024968,0.030223390275952694,0.17017082785808146,0.0795006570302234
frontalpole-rh,0.038273615635179156,0.3298045602605863,0.3965798045602606,0.02035830618892508,0.004071661237785016,0.013843648208469055,0.13925081433224756,0.05781758957654723
lateraloccipital-rh,0.04970414201183432,0.027218934911242602,0.03431952662721893,0.5857988165680473,0.13609467455621302,0.07810650887573964,0.03076923076923077,0.05798816568047337
paracentral-lh,0.15104166666666666,0.00636574074074074,0.0005787037037037037,0.078125,0.2818287037037037,0.21875,0.11342592592592593,0.14988425925925927
paracentral-rh,0.17864583333333334,0.018229166666666668,0.005729166666666666,0.04010416666666667,0.21041666666666667,0.24739583333333334,0.13229166666666667,0.1671875
rostralanteriorcingulate-lh,0.14907947911989222,0.10237988325101033,0.06960035922766053,0.01706331387516839,0.09968567579703637,0.12348450830713965,0.25280646609788954,0.18590031432420295
rostralmiddlefrontal-lh,0.1758769822200865,0.049495434887073524,0.02739067755886593,0.029793368572801536,0.13791446419990389,0.16626621816434406,0.18885151369533879,0.22441134070158578
