,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.504,0.152,0.04,0.0,0.0,0.2,0.104
frontalpole-rh,0.0,0.09444444444444444,0.6777777777777778,0.03888888888888889,0.0,0.0,0.10555555555555556,0.08333333333333333
medialorbitofrontal-lh,0.0,0.04477611940298507,0.07462686567164178,0.31343283582089554,0.0,0.0,0.22388059701492538,0.34328358208955223
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
parahippocampal-rh,0.0,0.06666666666666667,0.06031746031746032,0.06031746031746032,0.0,0.08253968253968254,0.6253968253968254,0.10476190476190476
rostralanteriorcingulate-lh,0.0,0.08870967741935484,0.10483870967741936,0.18548387096774194,0.0,0.0,0.23387096774193547,0.3870967741935484
