,caudalanteriorcingulate-lh,frontalpole-lh,fusiform-lh,paracentral-lh,paracentral-rh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.15,0.0,0.15,0.13333333333333333,0.11666666666666667,0.15,0.15,0.15
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.15,0.0,0.15,0.13333333333333333,0.11666666666666667,0.15,0.15,0.15
paracentral-lh,0.1487603305785124,0.0,0.1487603305785124,0.14049586776859505,0.12396694214876033,0.1487603305785124,0.14049586776859505,0.1487603305785124
paracentral-rh,0.1415929203539823,0.0,0.1415929203539823,0.1504424778761062,0.1504424778761062,0.1415929203539823,0.13274336283185842,0.1415929203539823
parahippocampal-lh,0.15,0.0,0.15,0.13333333333333333,0.11666666666666667,0.15,0.15,0.15
temporalpole-lh,0.1504424778761062,0.0,0.1504424778761062,0.13274336283185842,0.11504424778761062,0.1504424778761062,0.1504424778761062,0.1504424778761062
temporalpole-rh,0.15,0.0,0.15,0.13333333333333333,0.11666666666666667,0.15,0.15,0.15
