,caudalanteriorcingulate-lh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
frontalpole-lh,0.1,0.13333333333333333,0.13333333333333333,0.12222222222222222,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333
lateralorbitofrontal-lh,0.10588235294117647,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237
medialorbitofrontal-lh,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
parsorbitalis-lh,0.1,0.13333333333333333,0.13333333333333333,0.12222222222222222,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333
rostralanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-rh,0.10588235294117647,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237
rostralmiddlefrontal-lh,0.10588235294117647,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237
