,FT9,FC5,TP10,T8,AF7,AF3,AFz,AF8
FT9,0.3706842435655995,0.015379786566227243,0.3615819209039548,0.0,0.2523540489642185,0.0,0.0,0.0
FC5,0.026701570680628273,0.6141361256544503,0.02617801047120419,0.0193717277486911,0.0,0.09424083769633508,0.0,0.2193717277486911
TP10,0.35176651305683565,0.014746543778801843,0.38740399385560675,0.0,0.24608294930875577,0.0,0.0,0.0
T8,0.0,0.019807583474816072,0.0,0.6089417091114884,0.0,0.10752688172043011,0.06621392190152801,0.1975099037917374
AF7,0.24296520423600604,0.0,0.24205748865355523,0.0,0.4496217851739788,0.006354009077155824,0.04720121028744327,0.011800302571860818
AF3,0.0,0.06530319339791892,0.0,0.0688912809472551,0.006099748833871547,0.3717258701112307,0.18765697883028346,0.30032292787944026
AFz,0.0,0.0,0.0,0.04767628205128205,0.060897435897435896,0.21193910256410256,0.46033653846153844,0.21915064102564102
AF8,0.0,0.11259541984732824,0.0,0.09514721919302072,0.009541984732824428,0.2292802617230098,0.1480370774263904,0.4053980370774264
