,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2851335656213705,0.08362369337979095,0.18757259001161442,0.009872241579558653,0.052845528455284556,0.12775842044134728,0.07897793263646923,0.17421602787456447
frontalpole-rh,0.0877742946708464,0.2764890282131661,0.0445141065830721,0.07147335423197493,0.11473354231974922,0.17304075235109717,0.1360501567398119,0.09592476489028214
insula-lh,0.23039215686274508,0.052521008403361345,0.3746498599439776,0.0,0.024509803921568627,0.10224089635854341,0.0665266106442577,0.14915966386554622
insula-rh,0.017878426698450536,0.13110846245530394,0.0,0.4231227651966627,0.15852205005959474,0.1263408820023838,0.09177592371871275,0.05125148986889154
lateralorbitofrontal-rh,0.07692307692307693,0.16003536693191867,0.027409372236958444,0.11936339522546419,0.2484526967285588,0.14765694076038904,0.11936339522546419,0.10079575596816977
medialorbitofrontal-rh,0.12008978675645342,0.15600448933782268,0.07744107744107744,0.06172839506172839,0.09483726150392817,0.26262626262626265,0.10044893378226712,0.12682379349046016
rostralanteriorcingulate-lh,0.10651828298887123,0.1724960254372019,0.07233704292527822,0.06279809220985691,0.11049284578696343,0.143879173290938,0.20429252782193957,0.1271860095389507
rostralanteriorcingulate-rh,0.16874292185730463,0.08890147225368063,0.1160815402038505,0.02548131370328426,0.06795016987542468,0.13137032842582105,0.0928652321630804,0.3086070215175538
