,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2972096041531473,0.0,0.09604153147306943,0.029201817001946788,0.18818948734587929,0.029201817001946788,0.18299805321219986,0.17715768981181051
insula-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.10326086956521739,0.0,0.39945652173913043,0.050951086956521736,0.11684782608695653,0.16032608695652173,0.07608695652173914,0.09307065217391304
lateralorbitofrontal-rh,0.04558680892337536,0.0,0.07274490785645005,0.5645004849660524,0.14645974781765275,0.0,0.1270611057225994,0.04364694471387003
medialorbitofrontal-rh,0.1822817080943276,0.0,0.10834926704907584,0.09241555130656469,0.31994901210962395,0.02676864244741874,0.15105162523900573,0.11918419375398343
parahippocampal-rh,0.05032119914346895,0.0,0.26124197002141325,0.0,0.047109207708779445,0.5749464668094219,0.004282655246252677,0.06209850107066381
rostralanteriorcingulate-lh,0.19430950728660654,0.0,0.07633587786259542,0.09090909090909091,0.16724496877168632,0.0013879250520471894,0.30811936155447606,0.16169326856349758
rostralanteriorcingulate-rh,0.20707442888725128,0.0,0.09948415622697127,0.03316138540899042,0.14075165806927045,0.0397936624907885,0.17759764185703758,0.3021370670596905
