,cuneus-lh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.20939597315436242,0.056375838926174496,0.12885906040268458,0.12080536912751678,0.11006711409395974,0.1221476510067114,0.17986577181208055,0.07248322147651007
frontalpole-lh,0.059190031152647975,0.5700934579439252,0.06074766355140187,0.07165109034267912,0.0794392523364486,0.0529595015576324,0.0514018691588785,0.05451713395638629
fusiform-rh,0.14779874213836477,0.06761006289308176,0.1540880503144654,0.14622641509433962,0.13364779874213836,0.139937106918239,0.13679245283018868,0.07389937106918239
inferiortemporal-rh,0.1373534338358459,0.08375209380234507,0.1423785594639866,0.16415410385259632,0.16415410385259632,0.1273031825795645,0.12395309882747069,0.05695142378559464
insula-rh,0.13333333333333333,0.0972972972972973,0.13873873873873874,0.16216216216216217,0.18018018018018017,0.12252252252252252,0.11891891891891893,0.04684684684684685
parahippocampal-rh,0.1518987341772152,0.06329113924050633,0.15348101265822786,0.13291139240506328,0.12025316455696203,0.15031645569620253,0.1439873417721519,0.08386075949367089
rostralanteriorcingulate-lh,0.18356164383561643,0.050684931506849315,0.1273972602739726,0.11232876712328767,0.10136986301369863,0.1273972602739726,0.21643835616438356,0.08082191780821918
rostralanteriorcingulate-rh,0.12421052631578948,0.08421052631578947,0.11578947368421053,0.08842105263157894,0.07157894736842105,0.12842105263157894,0.14105263157894737,0.2463157894736842
