,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6479690522243714,0.1470019342359768,0.058027079303675046,0.05222437137330754,0.059961315280464215,0.01160541586073501,0.019342359767891684,0.0038684719535783366
caudalanteriorcingulate-rh,0.10335570469798658,0.6241610738255033,0.010738255033557046,0.10201342281879194,0.04563758389261745,0.0,0.06174496644295302,0.052348993288590606
frontalpole-lh,0.044444444444444446,0.005555555555555556,0.6486111111111111,0.10416666666666667,0.07083333333333333,0.0,0.05138888888888889,0.075
frontalpole-rh,0.02416918429003021,0.07854984894259819,0.08056394763343404,0.499496475327291,0.16314199395770393,0.0,0.0473313192346425,0.1067472306143001
medialorbitofrontal-rh,0.04569190600522193,0.044386422976501305,0.07180156657963446,0.206266318537859,0.45039164490861616,0.0,0.06657963446475196,0.11488250652741515
parahippocampal-lh,0.020618556701030927,0.0,0.0,0.0,0.0,0.979381443298969,0.0,0.0
parsorbitalis-rh,0.01669449081803005,0.08013355592654424,0.06844741235392321,0.08013355592654424,0.08347245409015025,0.0,0.6143572621035058,0.05676126878130217
rostralanteriorcingulate-rh,0.0,0.05486968449931413,0.07681755829903979,0.14266117969821673,0.1412894375857339,0.0,0.04663923182441701,0.5377229080932785
