,frontalpole-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6431014823261118,0.03420752565564424,0.0330672748004561,0.03420752565564424,0.0330672748004561,0.05701254275940707,0.02394526795895097,0.14139110604332952
insula-lh,0.061269146608315096,0.24507658643326038,0.14442013129102846,0.16630196936542668,0.1400437636761488,0.19912472647702406,0.0437636761487965,0.0
insula-rh,0.056925996204933584,0.14041745730550284,0.1840607210626186,0.1840607210626186,0.18026565464895636,0.14800759013282733,0.0967741935483871,0.009487666034155597
isthmuscingulate-rh,0.055350553505535055,0.15498154981549817,0.16420664206642066,0.2011070110701107,0.16051660516605165,0.17896678966789667,0.07933579335793357,0.005535055350553505
parahippocampal-rh,0.05357142857142857,0.12857142857142856,0.16964285714285715,0.16964285714285715,0.24642857142857144,0.1357142857142857,0.0875,0.008928571428571428
rostralanteriorcingulate-lh,0.08514190317195326,0.16026711185308848,0.11686143572621036,0.14858096828046743,0.11352253756260434,0.333889816360601,0.04006677796327212,0.001669449081803005
rostralanteriorcingulate-rh,0.06971153846153846,0.0673076923076923,0.14182692307692307,0.12259615384615384,0.13701923076923078,0.07692307692307693,0.35336538461538464,0.03125
temporalpole-lh,0.21955719557195572,0.0,0.012915129151291513,0.00922509225092251,0.012915129151291513,0.007380073800738007,0.023985239852398525,0.7140221402214022
