,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.25961538461538464,0.08653846153846154,0.10576923076923077,0.09615384615384616,0.10576923076923077,0.038461538461538464,0.15384615384615385,0.15384615384615385
parstriangularis-rh,0.06930693069306931,0.25742574257425743,0.039603960396039604,0.0891089108910891,0.0,0.0891089108910891,0.2376237623762376,0.21782178217821782
precentral-lh,0.11702127659574468,0.06382978723404255,0.2765957446808511,0.06382978723404255,0.05319148936170213,0.1702127659574468,0.11702127659574468,0.13829787234042554
rostralmiddlefrontal-lh,0.13333333333333333,0.12,0.06666666666666667,0.21333333333333335,0.04,0.08,0.17333333333333334,0.17333333333333334
rostralmiddlefrontal-rh,0.23076923076923078,0.0,0.1282051282051282,0.07692307692307693,0.38461538461538464,0.1282051282051282,0.02564102564102564,0.02564102564102564
superiortemporal-lh,0.06382978723404255,0.1276595744680851,0.18085106382978725,0.06382978723404255,0.0425531914893617,0.22340425531914893,0.14893617021276595,0.14893617021276595
superiortemporal-rh,0.10416666666666667,0.19444444444444445,0.0763888888888889,0.09027777777777778,0.006944444444444444,0.08333333333333333,0.2361111111111111,0.20833333333333334
supramarginal-rh,0.11643835616438356,0.17123287671232876,0.0958904109589041,0.08904109589041095,0.00684931506849315,0.0958904109589041,0.21232876712328766,0.21232876712328766
