,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.4444444444444444,0.0,0.0,0.037037037037037035,0.0,0.0,0.25925925925925924,0.25925925925925924
precentral-lh,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0
precentral-rh,0.0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.3
rostralmiddlefrontal-rh,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-rh,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105
supramarginal-rh,0.32142857142857145,0.0,0.0,0.10714285714285714,0.0,0.0,0.25,0.32142857142857145
