,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.4958217270194986,0.116991643454039,0.06685236768802229,0.0584958217270195,0.022284122562674095,0.11977715877437325,0.04735376044568245,0.07242339832869081
entorhinal-rh,0.06415094339622641,0.49245283018867925,0.0,0.009433962264150943,0.10754716981132076,0.09811320754716982,0.1660377358490566,0.062264150943396226
frontalpole-lh,0.05585106382978723,0.0,0.7021276595744681,0.19946808510638298,0.0,0.0425531914893617,0.0,0.0
frontalpole-rh,0.042222222222222223,0.013333333333333334,0.20666666666666667,0.7088888888888889,0.008888888888888889,0.013333333333333334,0.006666666666666667,0.0
parahippocampal-rh,0.037383177570093455,0.1542056074766355,0.0,0.014018691588785047,0.6401869158878505,0.002336448598130841,0.0514018691588785,0.10046728971962617
temporalpole-lh,0.0891566265060241,0.12530120481927712,0.03132530120481928,0.004819277108433735,0.00963855421686747,0.6024096385542169,0.10120481927710843,0.03614457831325301
temporalpole-rh,0.04189435336976321,0.1621129326047359,0.0,0.012750455373406194,0.04553734061930783,0.08378870673952642,0.5646630236794171,0.08925318761384335
transversetemporal-rh,0.07578947368421053,0.08,0.0,0.0,0.06947368421052631,0.042105263157894736,0.0968421052631579,0.6357894736842106
