,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7755102040816326,0.05539358600583091,0.043731778425655975,0.008746355685131196,0.0,0.0,0.11661807580174927,0.0
frontalpole-lh,0.022556390977443608,0.7644110275689223,0.14536340852130325,0.042606516290726815,0.0,0.0,0.017543859649122806,0.007518796992481203
frontalpole-rh,0.04207920792079208,0.11386138613861387,0.7747524752475248,0.0049504950495049506,0.0024752475247524753,0.017326732673267328,0.019801980198019802,0.024752475247524754
parahippocampal-lh,0.0064516129032258064,0.06451612903225806,0.03870967741935484,0.8709677419354839,0.0,0.0,0.01935483870967742,0.0
parsorbitalis-lh,0.0,0.0,0.02512562814070352,0.0,0.7788944723618091,0.10552763819095477,0.09045226130653267,0.0
parsorbitalis-rh,0.0,0.0,0.01773049645390071,0.0,0.08156028368794327,0.7943262411347518,0.010638297872340425,0.09574468085106383
temporalpole-lh,0.08333333333333333,0.031609195402298854,0.017241379310344827,0.0028735632183908046,0.04597701149425287,0.0028735632183908046,0.7241379310344828,0.09195402298850575
temporalpole-rh,0.0,0.01606425702811245,0.05622489959839357,0.0,0.0,0.09236947791164658,0.08835341365461848,0.7469879518072289
