,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0
frontalpole-lh,0.0,0.5434782608695652,0.45652173913043476,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.3018867924528302,0.6415094339622641,0.0,0.0,0.0,0.0,0.05660377358490566
parahippocampal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.7088607594936709,0.2911392405063291
temporalpole-rh,0.0,0.0,0.03816793893129771,0.0,0.0,0.08396946564885496,0.11450381679389313,0.7633587786259542
