,cuneus-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.34974747474747475,0.07196969696969698,0.015151515151515152,0.07449494949494949,0.09848484848484848,0.10479797979797979,0.15151515151515152,0.13383838383838384
cuneus-rh,0.0729483282674772,0.39361702127659576,0.0,0.11398176291793313,0.06231003039513678,0.0972644376899696,0.13829787234042554,0.12158054711246201
frontalpole-lh,0.03910614525139665,0.00558659217877095,0.7458100558659218,0.0782122905027933,0.0,0.036312849162011177,0.05865921787709497,0.036312849162011177
isthmuscingulate-rh,0.10638297872340426,0.11456628477905073,0.0425531914893617,0.37315875613747956,0.03600654664484452,0.14566284779050737,0.08346972176759411,0.09819967266775777
lateraloccipital-lh,0.19675925925925927,0.08333333333333333,0.004629629629629629,0.05092592592592592,0.4305555555555556,0.09259259259259259,0.04398148148148148,0.09722222222222222
lingual-rh,0.12083333333333333,0.10972222222222222,0.009722222222222222,0.11527777777777778,0.06527777777777778,0.3402777777777778,0.12083333333333333,0.11805555555555555
pericalcarine-lh,0.17553191489361702,0.15425531914893617,0.0199468085106383,0.07712765957446809,0.031914893617021274,0.10372340425531915,0.3603723404255319,0.07712765957446809
pericalcarine-rh,0.16506189821182943,0.09353507565337002,0.02063273727647868,0.08390646492434663,0.04401650618982118,0.09903713892709766,0.08528198074277854,0.40852819807427787
