,Fp1,F7,FT9,P4,FC6,Fp2,F5,F6
Fp1,0.4899328859060403,0.0,0.0,0.0,0.0,0.3288590604026846,0.0,0.18120805369127516
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35,0.0,0.0,0.0,0.0,0.65,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429
