,Fp1,T8,FC6,Fp2,AF7,AF3,C5,AF8
Fp1,0.4954128440366973,0.0,0.0,0.0,0.5045871559633027,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.4961832061068702,0.5038167938931297,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.46808510638297873,0.5319148936170213,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
