,Fp1,F7,FT9,P4,FC6,Fp2,F5,F6
Fp1,0.4104775930990953,0.01598990111508521,0.025878392594151062,0.07300652219650747,0.012202819272038713,0.3088575636440143,0.0,0.15358720807910795
F7,0.029567854435178165,0.4461713419257013,0.17247915087187263,0.07695223654283548,0.1106899166034875,0.01592115238817286,0.08794541319181198,0.060272934040940106
FT9,0.04397163120567376,0.16170212765957448,0.4049645390070922,0.05638297872340425,0.07624113475177305,0.025886524822695035,0.07056737588652483,0.16028368794326242
P4,0.09762237762237762,0.05622377622377622,0.0441958041958042,0.4167832167832168,0.14405594405594405,0.08,0.10153846153846154,0.05958041958041958
FC6,0.019135598812273176,0.09633784229627186,0.06994391290003299,0.16760145166611679,0.4153744638733091,0.03860112174199934,0.17288023754536458,0.020125371164632134
Fp2,0.294646424290851,0.007990411506192568,0.014782261286456252,0.0561326408310028,0.022772672792648822,0.5005992808629645,0.010787055533359968,0.09228925289652418
F5,0.0,0.0995260663507109,0.08229211546747092,0.15725980180956484,0.22705730288668677,0.024558380008616976,0.4024127531236536,0.006893580353295993
F6,0.2069259154130003,0.045131989781436274,0.1282997445359069,0.059324439398240135,0.017030939540164634,0.13000283848992336,0.004541583877377235,0.4087425489639512
