,Fp1,CP6,T8,FC6,Fp2,PO8,C6,AF8
Fp1,0.3188976377952756,0.03980752405949256,0.05380577427821522,0.04068241469816273,0.2537182852143482,0.014435695538057743,0.1272965879265092,0.15135608048993876
CP6,0.049544419134396354,0.5091116173120729,0.04783599088838269,0.15774487471526197,0.0387243735763098,0.09681093394077449,0.0,0.10022779043280182
T8,0.0693900391717963,0.04868494683827644,0.39955232232792387,0.16620033575825405,0.053721320649132626,0.10352546166759932,0.08226077224398433,0.07666480134303301
FC6,0.04771893025694809,0.14840062926061878,0.1557420031463031,0.4593602517042475,0.06554798112218144,0.0540115364446775,0.06502359727320399,0.004195070791819612
Fp2,0.2860647693817468,0.03287536800785083,0.047105004906771344,0.06329735034347399,0.3169774288518155,0.01422963689892051,0.10107948969578018,0.13837095191364082
PO8,0.024756189047261814,0.12978244561140284,0.1380345086271568,0.07726931732933233,0.02250562640660165,0.5003750937734434,0.05401350337584396,0.05326331582895724
C6,0.15701136978884678,0.0,0.07958852192744992,0.06659447753113157,0.11099079588521928,0.03952355170546833,0.40822956145100164,0.13806172171088252
AF8,0.16531294792164358,0.08504538939321549,0.0654562828475872,0.003822264691829909,0.1356903965599618,0.03296703296703297,0.12326803631151458,0.3884376493072145
