,Fp1,F7,FT9,P4,FC6,Fp2,F5,F6
Fp1,0.36363636363636365,0.29545454545454547,0.0,0.0,0.0,0.3409090909090909,0.0,0.0
F7,0.09655172413793103,0.8068965517241379,0.0,0.0,0.0,0.09655172413793103,0.0,0.0
FT9,0.0,0.0,0.7068965517241379,0.29310344827586204,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.504950495049505,0.49504950495049505,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.23214285714285715,0.0,0.0,0.0,0.48214285714285715,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
