,Fp1,F7,FT9,P4,FC6,Fp2,F5,F6
Fp1,0.4854368932038835,0.0,0.0,0.0,0.0,0.5145631067961165,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.22413793103448276,0.0,0.0,0.0,0.0,0.7758620689655172,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
