,Fp1,FT9,C3,TP10,Fp2,AF7,AF3,FC3
Fp1,0.5175054704595186,0.0,0.0,0.0,0.4824945295404814,0.0,0.0,0.0
FT9,0.0,0.7311411992263056,0.0,0.0,0.0,0.0,0.2688588007736944,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.4521857923497268,0.0,0.37841530054644806,0.0,0.16939890710382513
Fp2,0.4594594594594595,0.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.2955032119914347,0.0,0.4892933618843683,0.0,0.215203426124197
AF3,0.0,0.38419618528610355,0.0,0.0,0.0,0.0,0.6158038147138964,0.0
FC3,0.0,0.0,0.0,0.17342657342657342,0.0,0.2811188811188811,0.0,0.5454545454545454
