,Fp1,FC1,FT10,F8,Fp2,AF7,FT7,F6
Fp1,0.4613583138173302,0.0,0.0,0.10772833723653395,0.4309133489461358,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2513089005235602,0.0,0.0,0.43455497382198954,0.31413612565445026,0.0,0.0,0.0
Fp2,0.42272727272727273,0.0,0.0,0.1318181818181818,0.44545454545454544,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
